image_path,mask_path,label,class_name,rel,mask_area
data/ground_truth_seperate/images/scr_0016.png/Scr_0016__inst000.jpg,data/ground_truth_seperate/masks/scr_0016.png/Scr_0016__inst000.png,1,scr,scr_0016.png/Scr_0016__inst000.png,2480
data/ground_truth_seperate/images/scr_0191.png/Scr_0191__inst000.jpg,data/ground_truth_seperate/masks/scr_0191.png/Scr_0191__inst000.png,1,scr,scr_0191.png/Scr_0191__inst000.png,2601
data/ground_truth_seperate/images/oil_0094.png/Oil_0094__inst002.jpg,data/ground_truth_seperate/masks/oil_0094.png/Oil_0094__inst002.png,0,oil,oil_0094.png/Oil_0094__inst002.png,17124
data/ground_truth_seperate/images/scr_0382.png/Scr_0382__inst004.jpg,data/ground_truth_seperate/masks/scr_0382.png/Scr_0382__inst004.png,1,scr,scr_0382.png/Scr_0382__inst004.png,3917
data/ground_truth_seperate/images/scr_0186.png/Scr_0186__inst000.jpg,data/ground_truth_seperate/masks/scr_0186.png/Scr_0186__inst000.png,1,scr,scr_0186.png/Scr_0186__inst000.png,3074
data/ground_truth_seperate/images/sta_0283.png/Sta_0283__inst000.jpg,data/ground_truth_seperate/masks/sta_0283.png/Sta_0283__inst000.png,2,sta,sta_0283.png/Sta_0283__inst000.png,315
data/ground_truth_seperate/images/oil_0275.png/Oil_0275__inst000.jpg,data/ground_truth_seperate/masks/oil_0275.png/Oil_0275__inst000.png,0,oil,oil_0275.png/Oil_0275__inst000.png,30159
data/ground_truth_seperate/images/scr_0220.png/Scr_0220__inst003.jpg,data/ground_truth_seperate/masks/scr_0220.png/Scr_0220__inst003.png,1,scr,scr_0220.png/Scr_0220__inst003.png,3486
data/ground_truth_seperate/images/sta_0115.png/Sta_0115__inst000.jpg,data/ground_truth_seperate/masks/sta_0115.png/Sta_0115__inst000.png,2,sta,sta_0115.png/Sta_0115__inst000.png,482
data/ground_truth_seperate/images/scr_0378.png/Scr_0378__inst002.jpg,data/ground_truth_seperate/masks/scr_0378.png/Scr_0378__inst002.png,1,scr,scr_0378.png/Scr_0378__inst002.png,3022
data/ground_truth_seperate/images/scr_0022.png/Scr_0022__inst002.jpg,data/ground_truth_seperate/masks/scr_0022.png/Scr_0022__inst002.png,1,scr,scr_0022.png/Scr_0022__inst002.png,3211
data/ground_truth_seperate/images/scr_0102.png/Scr_0102__inst005.jpg,data/ground_truth_seperate/masks/scr_0102.png/Scr_0102__inst005.png,1,scr,scr_0102.png/Scr_0102__inst005.png,528
data/ground_truth_seperate/images/sta_0399.png/Sta_0399__inst003.jpg,data/ground_truth_seperate/masks/sta_0399.png/Sta_0399__inst003.png,2,sta,sta_0399.png/Sta_0399__inst003.png,497
data/ground_truth_seperate/images/oil_0230.png/Oil_0230__inst001.jpg,data/ground_truth_seperate/masks/oil_0230.png/Oil_0230__inst001.png,0,oil,oil_0230.png/Oil_0230__inst001.png,10763
data/ground_truth_seperate/images/sta_0309.png/Sta_0309__inst003.jpg,data/ground_truth_seperate/masks/sta_0309.png/Sta_0309__inst003.png,2,sta,sta_0309.png/Sta_0309__inst003.png,440
data/ground_truth_seperate/images/sta_0253.png/Sta_0253__inst000.jpg,data/ground_truth_seperate/masks/sta_0253.png/Sta_0253__inst000.png,2,sta,sta_0253.png/Sta_0253__inst000.png,371
data/ground_truth_seperate/images/oil_0223.png/Oil_0223__inst000.jpg,data/ground_truth_seperate/masks/oil_0223.png/Oil_0223__inst000.png,0,oil,oil_0223.png/Oil_0223__inst000.png,10821
data/ground_truth_seperate/images/oil_0174.png/Oil_0174__inst001.jpg,data/ground_truth_seperate/masks/oil_0174.png/Oil_0174__inst001.png,0,oil,oil_0174.png/Oil_0174__inst001.png,27203
data/ground_truth_seperate/images/sta_0247.png/Sta_0247__inst000.jpg,data/ground_truth_seperate/masks/sta_0247.png/Sta_0247__inst000.png,2,sta,sta_0247.png/Sta_0247__inst000.png,417
data/ground_truth_seperate/images/sta_0152.png/Sta_0152__inst000.jpg,data/ground_truth_seperate/masks/sta_0152.png/Sta_0152__inst000.png,2,sta,sta_0152.png/Sta_0152__inst000.png,440
data/ground_truth_seperate/images/scr_0174.png/Scr_0174__inst001.jpg,data/ground_truth_seperate/masks/scr_0174.png/Scr_0174__inst001.png,1,scr,scr_0174.png/Scr_0174__inst001.png,2845
data/ground_truth_seperate/images/sta_0326.png/Sta_0326__inst002.jpg,data/ground_truth_seperate/masks/sta_0326.png/Sta_0326__inst002.png,2,sta,sta_0326.png/Sta_0326__inst002.png,338
data/ground_truth_seperate/images/sta_0153.png/Sta_0153__inst003.jpg,data/ground_truth_seperate/masks/sta_0153.png/Sta_0153__inst003.png,2,sta,sta_0153.png/Sta_0153__inst003.png,452
data/ground_truth_seperate/images/sta_0059.png/Sta_0059__inst004.jpg,data/ground_truth_seperate/masks/sta_0059.png/Sta_0059__inst004.png,2,sta,sta_0059.png/Sta_0059__inst004.png,362
data/ground_truth_seperate/images/sta_0156.png/Sta_0156__inst001.jpg,data/ground_truth_seperate/masks/sta_0156.png/Sta_0156__inst001.png,2,sta,sta_0156.png/Sta_0156__inst001.png,554
data/ground_truth_seperate/images/scr_0100.png/Scr_0100__inst000.jpg,data/ground_truth_seperate/masks/scr_0100.png/Scr_0100__inst000.png,1,scr,scr_0100.png/Scr_0100__inst000.png,2068
data/ground_truth_seperate/images/scr_0075.png/Scr_0075__inst001.jpg,data/ground_truth_seperate/masks/scr_0075.png/Scr_0075__inst001.png,1,scr,scr_0075.png/Scr_0075__inst001.png,244
data/ground_truth_seperate/images/sta_0145.png/Sta_0145__inst003.jpg,data/ground_truth_seperate/masks/sta_0145.png/Sta_0145__inst003.png,2,sta,sta_0145.png/Sta_0145__inst003.png,582
data/ground_truth_seperate/images/sta_0399.png/Sta_0399__inst000.jpg,data/ground_truth_seperate/masks/sta_0399.png/Sta_0399__inst000.png,2,sta,sta_0399.png/Sta_0399__inst000.png,371
data/ground_truth_seperate/images/sta_0329.png/Sta_0329__inst001.jpg,data/ground_truth_seperate/masks/sta_0329.png/Sta_0329__inst001.png,2,sta,sta_0329.png/Sta_0329__inst001.png,435
data/ground_truth_seperate/images/scr_0326.png/Scr_0326__inst003.jpg,data/ground_truth_seperate/masks/scr_0326.png/Scr_0326__inst003.png,1,scr,scr_0326.png/Scr_0326__inst003.png,3760
data/ground_truth_seperate/images/oil_0093.png/Oil_0093__inst000.jpg,data/ground_truth_seperate/masks/oil_0093.png/Oil_0093__inst000.png,0,oil,oil_0093.png/Oil_0093__inst000.png,18707
data/ground_truth_seperate/images/oil_0214.png/Oil_0214__inst000.jpg,data/ground_truth_seperate/masks/oil_0214.png/Oil_0214__inst000.png,0,oil,oil_0214.png/Oil_0214__inst000.png,15689
data/ground_truth_seperate/images/oil_0315.png/Oil_0315__inst000.jpg,data/ground_truth_seperate/masks/oil_0315.png/Oil_0315__inst000.png,0,oil,oil_0315.png/Oil_0315__inst000.png,16188
data/ground_truth_seperate/images/scr_0262.png/Scr_0262__inst000.jpg,data/ground_truth_seperate/masks/scr_0262.png/Scr_0262__inst000.png,1,scr,scr_0262.png/Scr_0262__inst000.png,1643
data/ground_truth_seperate/images/oil_0280.png/Oil_0280__inst001.jpg,data/ground_truth_seperate/masks/oil_0280.png/Oil_0280__inst001.png,0,oil,oil_0280.png/Oil_0280__inst001.png,4738
data/ground_truth_seperate/images/scr_0301.png/Scr_0301__inst001.jpg,data/ground_truth_seperate/masks/scr_0301.png/Scr_0301__inst001.png,1,scr,scr_0301.png/Scr_0301__inst001.png,4619
data/ground_truth_seperate/images/sta_0040.png/Sta_0040__inst000.jpg,data/ground_truth_seperate/masks/sta_0040.png/Sta_0040__inst000.png,2,sta,sta_0040.png/Sta_0040__inst000.png,290
data/ground_truth_seperate/images/sta_0289.png/Sta_0289__inst000.jpg,data/ground_truth_seperate/masks/sta_0289.png/Sta_0289__inst000.png,2,sta,sta_0289.png/Sta_0289__inst000.png,380
data/ground_truth_seperate/images/scr_0301.png/Scr_0301__inst000.jpg,data/ground_truth_seperate/masks/scr_0301.png/Scr_0301__inst000.png,1,scr,scr_0301.png/Scr_0301__inst000.png,4128
data/ground_truth_seperate/images/sta_0136.png/Sta_0136__inst003.jpg,data/ground_truth_seperate/masks/sta_0136.png/Sta_0136__inst003.png,2,sta,sta_0136.png/Sta_0136__inst003.png,356
data/ground_truth_seperate/images/scr_0206.png/Scr_0206__inst000.jpg,data/ground_truth_seperate/masks/scr_0206.png/Scr_0206__inst000.png,1,scr,scr_0206.png/Scr_0206__inst000.png,523
data/ground_truth_seperate/images/sta_0360.png/Sta_0360__inst001.jpg,data/ground_truth_seperate/masks/sta_0360.png/Sta_0360__inst001.png,2,sta,sta_0360.png/Sta_0360__inst001.png,368
data/ground_truth_seperate/images/sta_0396.png/Sta_0396__inst001.jpg,data/ground_truth_seperate/masks/sta_0396.png/Sta_0396__inst001.png,2,sta,sta_0396.png/Sta_0396__inst001.png,444
data/ground_truth_seperate/images/sta_0320.png/Sta_0320__inst003.jpg,data/ground_truth_seperate/masks/sta_0320.png/Sta_0320__inst003.png,2,sta,sta_0320.png/Sta_0320__inst003.png,543
data/ground_truth_seperate/images/oil_0263.png/Oil_0263__inst000.jpg,data/ground_truth_seperate/masks/oil_0263.png/Oil_0263__inst000.png,0,oil,oil_0263.png/Oil_0263__inst000.png,18394
data/ground_truth_seperate/images/sta_0196.png/Sta_0196__inst002.jpg,data/ground_truth_seperate/masks/sta_0196.png/Sta_0196__inst002.png,2,sta,sta_0196.png/Sta_0196__inst002.png,643
data/ground_truth_seperate/images/scr_0387.png/Scr_0387__inst003.jpg,data/ground_truth_seperate/masks/scr_0387.png/Scr_0387__inst003.png,1,scr,scr_0387.png/Scr_0387__inst003.png,2763
data/ground_truth_seperate/images/scr_0230.png/Scr_0230__inst002.jpg,data/ground_truth_seperate/masks/scr_0230.png/Scr_0230__inst002.png,1,scr,scr_0230.png/Scr_0230__inst002.png,1665
data/ground_truth_seperate/images/sta_0276.png/Sta_0276__inst000.jpg,data/ground_truth_seperate/masks/sta_0276.png/Sta_0276__inst000.png,2,sta,sta_0276.png/Sta_0276__inst000.png,419
data/ground_truth_seperate/images/sta_0052.png/Sta_0052__inst001.jpg,data/ground_truth_seperate/masks/sta_0052.png/Sta_0052__inst001.png,2,sta,sta_0052.png/Sta_0052__inst001.png,317
data/ground_truth_seperate/images/scr_0394.png/Scr_0394__inst001.jpg,data/ground_truth_seperate/masks/scr_0394.png/Scr_0394__inst001.png,1,scr,scr_0394.png/Scr_0394__inst001.png,3896
data/ground_truth_seperate/images/scr_0305.png/Scr_0305__inst004.jpg,data/ground_truth_seperate/masks/scr_0305.png/Scr_0305__inst004.png,1,scr,scr_0305.png/Scr_0305__inst004.png,3503
data/ground_truth_seperate/images/scr_0344.png/Scr_0344__inst001.jpg,data/ground_truth_seperate/masks/scr_0344.png/Scr_0344__inst001.png,1,scr,scr_0344.png/Scr_0344__inst001.png,2213
data/ground_truth_seperate/images/oil_0194.png/Oil_0194__inst000.jpg,data/ground_truth_seperate/masks/oil_0194.png/Oil_0194__inst000.png,0,oil,oil_0194.png/Oil_0194__inst000.png,2936
data/ground_truth_seperate/images/sta_0039.png/Sta_0039__inst002.jpg,data/ground_truth_seperate/masks/sta_0039.png/Sta_0039__inst002.png,2,sta,sta_0039.png/Sta_0039__inst002.png,844
data/ground_truth_seperate/images/scr_0263.png/Scr_0263__inst005.jpg,data/ground_truth_seperate/masks/scr_0263.png/Scr_0263__inst005.png,1,scr,scr_0263.png/Scr_0263__inst005.png,3282
data/ground_truth_seperate/images/oil_0006.png/Oil_0006__inst000.jpg,data/ground_truth_seperate/masks/oil_0006.png/Oil_0006__inst000.png,0,oil,oil_0006.png/Oil_0006__inst000.png,79917
data/ground_truth_seperate/images/scr_0261.png/Scr_0261__inst003.jpg,data/ground_truth_seperate/masks/scr_0261.png/Scr_0261__inst003.png,1,scr,scr_0261.png/Scr_0261__inst003.png,2429
data/ground_truth_seperate/images/sta_0323.png/Sta_0323__inst000.jpg,data/ground_truth_seperate/masks/sta_0323.png/Sta_0323__inst000.png,2,sta,sta_0323.png/Sta_0323__inst000.png,430
data/ground_truth_seperate/images/oil_0295.png/Oil_0295__inst000.jpg,data/ground_truth_seperate/masks/oil_0295.png/Oil_0295__inst000.png,0,oil,oil_0295.png/Oil_0295__inst000.png,26224
data/ground_truth_seperate/images/sta_0388.png/Sta_0388__inst001.jpg,data/ground_truth_seperate/masks/sta_0388.png/Sta_0388__inst001.png,2,sta,sta_0388.png/Sta_0388__inst001.png,297
data/ground_truth_seperate/images/oil_0009.png/Oil_0009__inst000.jpg,data/ground_truth_seperate/masks/oil_0009.png/Oil_0009__inst000.png,0,oil,oil_0009.png/Oil_0009__inst000.png,80619
data/ground_truth_seperate/images/sta_0138.png/Sta_0138__inst000.jpg,data/ground_truth_seperate/masks/sta_0138.png/Sta_0138__inst000.png,2,sta,sta_0138.png/Sta_0138__inst000.png,383
data/ground_truth_seperate/images/scr_0214.png/Scr_0214__inst003.jpg,data/ground_truth_seperate/masks/scr_0214.png/Scr_0214__inst003.png,1,scr,scr_0214.png/Scr_0214__inst003.png,2309
data/ground_truth_seperate/images/scr_0074.png/Scr_0074__inst000.jpg,data/ground_truth_seperate/masks/scr_0074.png/Scr_0074__inst000.png,1,scr,scr_0074.png/Scr_0074__inst000.png,822
data/ground_truth_seperate/images/sta_0393.png/Sta_0393__inst001.jpg,data/ground_truth_seperate/masks/sta_0393.png/Sta_0393__inst001.png,2,sta,sta_0393.png/Sta_0393__inst001.png,415
data/ground_truth_seperate/images/sta_0071.png/Sta_0071__inst001.jpg,data/ground_truth_seperate/masks/sta_0071.png/Sta_0071__inst001.png,2,sta,sta_0071.png/Sta_0071__inst001.png,428
data/ground_truth_seperate/images/scr_0350.png/Scr_0350__inst000.jpg,data/ground_truth_seperate/masks/scr_0350.png/Scr_0350__inst000.png,1,scr,scr_0350.png/Scr_0350__inst000.png,5842
data/ground_truth_seperate/images/scr_0385.png/Scr_0385__inst002.jpg,data/ground_truth_seperate/masks/scr_0385.png/Scr_0385__inst002.png,1,scr,scr_0385.png/Scr_0385__inst002.png,3368
data/ground_truth_seperate/images/sta_0288.png/Sta_0288__inst000.jpg,data/ground_truth_seperate/masks/sta_0288.png/Sta_0288__inst000.png,2,sta,sta_0288.png/Sta_0288__inst000.png,422
data/ground_truth_seperate/images/oil_0229.png/Oil_0229__inst001.jpg,data/ground_truth_seperate/masks/oil_0229.png/Oil_0229__inst001.png,0,oil,oil_0229.png/Oil_0229__inst001.png,10162
data/ground_truth_seperate/images/scr_0369.png/Scr_0369__inst003.jpg,data/ground_truth_seperate/masks/scr_0369.png/Scr_0369__inst003.png,1,scr,scr_0369.png/Scr_0369__inst003.png,2809
data/ground_truth_seperate/images/scr_0265.png/Scr_0265__inst001.jpg,data/ground_truth_seperate/masks/scr_0265.png/Scr_0265__inst001.png,1,scr,scr_0265.png/Scr_0265__inst001.png,3066
data/ground_truth_seperate/images/scr_0229.png/Scr_0229__inst000.jpg,data/ground_truth_seperate/masks/scr_0229.png/Scr_0229__inst000.png,1,scr,scr_0229.png/Scr_0229__inst000.png,1572
data/ground_truth_seperate/images/scr_0025.png/Scr_0025__inst004.jpg,data/ground_truth_seperate/masks/scr_0025.png/Scr_0025__inst004.png,1,scr,scr_0025.png/Scr_0025__inst004.png,2233
data/ground_truth_seperate/images/scr_0252.png/Scr_0252__inst004.jpg,data/ground_truth_seperate/masks/scr_0252.png/Scr_0252__inst004.png,1,scr,scr_0252.png/Scr_0252__inst004.png,3339
data/ground_truth_seperate/images/scr_0247.png/Scr_0247__inst004.jpg,data/ground_truth_seperate/masks/scr_0247.png/Scr_0247__inst004.png,1,scr,scr_0247.png/Scr_0247__inst004.png,1517
data/ground_truth_seperate/images/scr_0067.png/Scr_0067__inst000.jpg,data/ground_truth_seperate/masks/scr_0067.png/Scr_0067__inst000.png,1,scr,scr_0067.png/Scr_0067__inst000.png,3994
data/ground_truth_seperate/images/scr_0256.png/Scr_0256__inst000.jpg,data/ground_truth_seperate/masks/scr_0256.png/Scr_0256__inst000.png,1,scr,scr_0256.png/Scr_0256__inst000.png,1608
data/ground_truth_seperate/images/oil_0044.png/Oil_0044__inst000.jpg,data/ground_truth_seperate/masks/oil_0044.png/Oil_0044__inst000.png,0,oil,oil_0044.png/Oil_0044__inst000.png,64493
data/ground_truth_seperate/images/scr_0213.png/Scr_0213__inst003.jpg,data/ground_truth_seperate/masks/scr_0213.png/Scr_0213__inst003.png,1,scr,scr_0213.png/Scr_0213__inst003.png,2605
data/ground_truth_seperate/images/sta_0177.png/Sta_0177__inst001.jpg,data/ground_truth_seperate/masks/sta_0177.png/Sta_0177__inst001.png,2,sta,sta_0177.png/Sta_0177__inst001.png,525
data/ground_truth_seperate/images/oil_0175.png/Oil_0175__inst000.jpg,data/ground_truth_seperate/masks/oil_0175.png/Oil_0175__inst000.png,0,oil,oil_0175.png/Oil_0175__inst000.png,99186
data/ground_truth_seperate/images/sta_0031.png/Sta_0031__inst002.jpg,data/ground_truth_seperate/masks/sta_0031.png/Sta_0031__inst002.png,2,sta,sta_0031.png/Sta_0031__inst002.png,488
data/ground_truth_seperate/images/sta_0221.png/Sta_0221__inst000.jpg,data/ground_truth_seperate/masks/sta_0221.png/Sta_0221__inst000.png,2,sta,sta_0221.png/Sta_0221__inst000.png,312
data/ground_truth_seperate/images/scr_0326.png/Scr_0326__inst001.jpg,data/ground_truth_seperate/masks/scr_0326.png/Scr_0326__inst001.png,1,scr,scr_0326.png/Scr_0326__inst001.png,4129
data/ground_truth_seperate/images/sta_0138.png/Sta_0138__inst001.jpg,data/ground_truth_seperate/masks/sta_0138.png/Sta_0138__inst001.png,2,sta,sta_0138.png/Sta_0138__inst001.png,624
data/ground_truth_seperate/images/sta_0082.png/Sta_0082__inst003.jpg,data/ground_truth_seperate/masks/sta_0082.png/Sta_0082__inst003.png,2,sta,sta_0082.png/Sta_0082__inst003.png,625
data/ground_truth_seperate/images/scr_0381.png/Scr_0381__inst002.jpg,data/ground_truth_seperate/masks/scr_0381.png/Scr_0381__inst002.png,1,scr,scr_0381.png/Scr_0381__inst002.png,3227
data/ground_truth_seperate/images/scr_0186.png/Scr_0186__inst001.jpg,data/ground_truth_seperate/masks/scr_0186.png/Scr_0186__inst001.png,1,scr,scr_0186.png/Scr_0186__inst001.png,2736
data/ground_truth_seperate/images/scr_0105.png/Scr_0105__inst000.jpg,data/ground_truth_seperate/masks/scr_0105.png/Scr_0105__inst000.png,1,scr,scr_0105.png/Scr_0105__inst000.png,963
data/ground_truth_seperate/images/scr_0236.png/Scr_0236__inst004.jpg,data/ground_truth_seperate/masks/scr_0236.png/Scr_0236__inst004.png,1,scr,scr_0236.png/Scr_0236__inst004.png,2447
data/ground_truth_seperate/images/oil_0147.png/Oil_0147__inst000.jpg,data/ground_truth_seperate/masks/oil_0147.png/Oil_0147__inst000.png,0,oil,oil_0147.png/Oil_0147__inst000.png,11906
data/ground_truth_seperate/images/oil_0247.png/Oil_0247__inst000.jpg,data/ground_truth_seperate/masks/oil_0247.png/Oil_0247__inst000.png,0,oil,oil_0247.png/Oil_0247__inst000.png,15419
data/ground_truth_seperate/images/scr_0288.png/Scr_0288__inst000.jpg,data/ground_truth_seperate/masks/scr_0288.png/Scr_0288__inst000.png,1,scr,scr_0288.png/Scr_0288__inst000.png,2415
data/ground_truth_seperate/images/oil_0237.png/Oil_0237__inst001.jpg,data/ground_truth_seperate/masks/oil_0237.png/Oil_0237__inst001.png,0,oil,oil_0237.png/Oil_0237__inst001.png,11171
data/ground_truth_seperate/images/sta_0364.png/Sta_0364__inst000.jpg,data/ground_truth_seperate/masks/sta_0364.png/Sta_0364__inst000.png,2,sta,sta_0364.png/Sta_0364__inst000.png,695
data/ground_truth_seperate/images/scr_0087.png/Scr_0087__inst000.jpg,data/ground_truth_seperate/masks/scr_0087.png/Scr_0087__inst000.png,1,scr,scr_0087.png/Scr_0087__inst000.png,2256
data/ground_truth_seperate/images/scr_0228.png/Scr_0228__inst004.jpg,data/ground_truth_seperate/masks/scr_0228.png/Scr_0228__inst004.png,1,scr,scr_0228.png/Scr_0228__inst004.png,661
data/ground_truth_seperate/images/oil_0134.png/Oil_0134__inst000.jpg,data/ground_truth_seperate/masks/oil_0134.png/Oil_0134__inst000.png,0,oil,oil_0134.png/Oil_0134__inst000.png,12150
data/ground_truth_seperate/images/scr_0256.png/Scr_0256__inst003.jpg,data/ground_truth_seperate/masks/scr_0256.png/Scr_0256__inst003.png,1,scr,scr_0256.png/Scr_0256__inst003.png,2177
data/ground_truth_seperate/images/sta_0152.png/Sta_0152__inst002.jpg,data/ground_truth_seperate/masks/sta_0152.png/Sta_0152__inst002.png,2,sta,sta_0152.png/Sta_0152__inst002.png,407
data/ground_truth_seperate/images/sta_0194.png/Sta_0194__inst000.jpg,data/ground_truth_seperate/masks/sta_0194.png/Sta_0194__inst000.png,2,sta,sta_0194.png/Sta_0194__inst000.png,761
data/ground_truth_seperate/images/sta_0226.png/Sta_0226__inst000.jpg,data/ground_truth_seperate/masks/sta_0226.png/Sta_0226__inst000.png,2,sta,sta_0226.png/Sta_0226__inst000.png,226
data/ground_truth_seperate/images/scr_0216.png/Scr_0216__inst002.jpg,data/ground_truth_seperate/masks/scr_0216.png/Scr_0216__inst002.png,1,scr,scr_0216.png/Scr_0216__inst002.png,2103
data/ground_truth_seperate/images/sta_0205.png/Sta_0205__inst001.jpg,data/ground_truth_seperate/masks/sta_0205.png/Sta_0205__inst001.png,2,sta,sta_0205.png/Sta_0205__inst001.png,475
data/ground_truth_seperate/images/scr_0351.png/Scr_0351__inst002.jpg,data/ground_truth_seperate/masks/scr_0351.png/Scr_0351__inst002.png,1,scr,scr_0351.png/Scr_0351__inst002.png,2382
